investor_uuid,investor_name
024a6a8a-97e5-6774-9470-dea1f0471216,John Fontein
e2bcc268-6249-4543-b044-793fc93a3ec3,Igor Pechenkin
8fe9c70e-b4e4-998b-c310-09877801ee27,Waarde Capital
a8a59984-e8d3-4693-2e20-bea7eb5fdfe3,Rob Walling
e939e760-e228-5fd6-a618-fff5f7a78d8c,MOTIVE
58bf30f1-ed5b-9865-c943-59ae1bcf7f34,The Contrarian Group
db76f974-6a94-4eb7-9803-11d7a005ab18,Ann Metzger
cd42a58e-92e7-490d-b704-11db089cdf5b,O'Shaughnessy Ventures
010d39f5-0455-46cf-add2-417f7e0adcb2,Paul Singh
0da6cd52-9c82-7ea4-8fe2-6707cb1c1bb4,360 Capital
ea94f841-047d-4c56-825a-cdcbdd164202,The Spartan Group
89308a53-1f5b-41ae-91ed-005e36424df8,Brian Belley
45ab940b-9c06-497a-97e6-5e4ffe56398a,The Games Syndicate
90ee24e2-6929-f49f-4f9a-14e8a93e7d91,Golden Angels Investors
2e088b1e-86ae-4869-950c-59f84a97f96b,Hashed
19cd209e-29cc-4a14-b486-52667c760f8f,WISE Ventures
d0d4753a-45f2-0394-cfad-73eb99c6be2a,TDF Ventures
0932e4d6-ea0a-c17f-83c7-6009c2052b93,Ali Capital
664ee1d7-94a3-40df-8d2a-32036cc00f04,Chromo Invest
880418aa-2f88-1022-de28-ae045ac5b556,Han-Sheong Lai
ab29c8d6-f980-4a6c-b595-eed603919da7,Niko Foster
501d0ba3-9aa5-4f44-aee3-af8d4f3dfbfd,Richard J. Reilly
16e2cdc5-4388-4ac4-8804-52d63e09f96d,Casey Flaherty
f2f0647f-da1c-1723-5a4a-8d3a31927766,China Securities
3b07e826-9949-486c-a465-0b1af0dc9440,Ansem Ansem
f622ee7a-f5ac-ebbf-f93f-ca54748efb31,Calvin Chin
44a44a8c-217c-cce6-d090-2361bf09ba13,Ben Jabbawy
6524f1cb-9cae-7e8b-1663-4c5fb83d65b2,Jim Andelman
c4fc6f37-5014-eed2-e361-5c2b4e463465,Abhay Tandon
68e037c6-3220-4d32-9d8c-ee1dbe65eaaf,Blocklabs Capital Management
ba290835-328e-4873-a309-99d7f7404066,Moai Capital
64aca60a-6ed2-c544-d1fa-cb6ac4dcf8a0,SXSW
c99aa159-86c9-9042-da4b-f9bbc152379d,Vishal Anand
faee4315-85fb-4f70-8785-3845a0ba74b0,Aiden Ross
bb902061-1366-30d9-5ba2-566f5edf065c,Hesham Zreik
07b36e77-9e69-4714-9d7d-da11994a3255,OKG Capital
b047ac6e-b2a0-7efe-b5cc-ac298a1f5ea3,Clayton Christopher
a5a585f8-8ee1-29c6-bb91-0d95224ab451,Reece Pacheco
e70b87aa-5419-4299-b084-7d557d3d4d9a,Himanshu Dhameliya
6b4eb797-240a-ffa7-5bf7-9cfdb25b00fc,Bullish
0c0c4628-7d08-95e7-824c-3bba161a4b21,Fall Line Capital
9391eef8-5161-48fa-4384-531146354639,Chris Sacca
2fff98f4-eb91-4cc5-8181-4a4f40a5c45b,The Intelligence Fund
9f77ba43-ecee-0c99-2985-f6df64856e04,Dementia Discovery Fund
083e5c4a-1134-47af-a341-598b30f9b175,Richard Lipsey
f63437c7-b5ce-bf01-6296-7b64443cfc25,W Fund
a31edb8d-b893-dadb-9a6a-9ba34766b432,Brent Goldman
8d4f89b3-1d01-4998-875f-2a527a55395a,Aaron Zises
57e9a2bf-b06f-610b-44cb-7999d2aa86d7,Splash Capital
ad338262-64d9-4bf4-af14-de5861c43f8a,Andrew Izyumov
7aadd155-8184-6862-2b24-a9393f7cedb5,Richard Greenfield
5aab04f5-2d5c-491d-867e-8bca05134edd,Trident Digital
1e68d092-66fa-4c40-9d94-a55d9005908e,Montauk Ventures
b18dbd75-deab-9c4a-5ff6-c22e5ae36ff0,CSC Upshot
bb4599b0-aec8-44a4-9a95-7bec9afb2b38,Second Sight Ventures
4a2b2d81-2920-4f90-9e6b-5b0981392c13,Gerald Parloiu
c00bd4db-55ac-5ed1-3988-c1f8b6df7ca1,Shola Akinlade
3e91c54a-ce33-0c6c-f8f5-abb048534f06,Jim McLean
592ce4a7-2499-4509-93dd-06134b3aaae3,Wilco Faessen
59690ecf-b059-47cc-8a08-acab73bf5d9f,Mara Schiavocampo
960ab02c-b8bf-4c2d-6f59-2ce7e95c84a4,Mitch Golub
92f7f1a8-3a48-9753-34b9-3fb7eaf74720,Marco DeMeireles
6dcab152-3b3a-bd64-7385-d5cd72a551de,Chris Tolles
264392a4-8c4a-d9ec-a790-a89325731bb4,Global from Day One
d6ece394-b625-440e-b3a0-04efbdfb7e87,Grzegorz Gracz
3ac14ded-ade1-caf4-11c2-ef4d48b36baf,Palmetto Angel 2014 Fund
a1f5da29-e7c8-4da6-7a6f-53443ba7cc3a,First Ascent Associates
852c1d11-645c-78d0-d644-298e31293c9f,Olivier Pomel
1c4d352a-6a13-8597-1fc2-0a5cb8970970,Sequel Fund
c452c9c5-d913-41ef-9408-42cef34305e4,Omnidollar Ventures
500b39f5-e1d4-91ba-dbb7-6cf1151bc2c5,Traverse Ventures
2f5d8cf5-3125-40f6-b941-e99aca6a4e20,Altalurra Ventures
da99d893-902b-4ff9-9e3f-bcd305010818,The Flying Whale Ventures
da1c46af-68d7-4383-b3c6-bd5a3607c484,Capital Mazapil
47e2d68b-9a75-42e4-9d82-069967e4574a,Wade Kraynov
d342a4b3-f74b-b9bd-b59c-f7e01472e6ee,Alexander C. Kemper
030e379f-b566-4760-a63b-e6b62b4dafda,Lauren Stephanian
63abc61a-8b22-b020-3a9f-068ba21c6424,Venus Williams
2a118efd-83d3-45fb-89fb-0f97f645109f,Next Humanity Ventures
9f93d8af-1f8d-0421-15ab-c41562cf6021,Hironao Kunimitsu
431bfd77-1b58-819c-56c0-fdb84f65c9d5,Mike Ghaffary
48f96ebb-8fac-46ca-9b70-7d92c999655e,Inflection Mercury Fund
9938eb3a-a0a9-4f82-9115-d85f8b45d8c4,Conservation International Ventures
0851e618-ddd4-435f-8e58-6981d17596c0,Magnet Venture
d4f50db5-5475-dc53-fd7d-f9076c632283,Ravi Garikipati
ab32670a-ee6a-484b-837c-302bd82a3be1,Volt Capital
58f5d55d-8829-c398-9b0f-237845f6b4d0,Nurzhas Makishev
cc92c5d2-bfaf-9e09-3149-6d6cd80a3d52,Ezra Olubi
85864ea3-44e9-0af1-c30b-d3e21a7a8545,Adil Ajmal
1bd145ec-1d9c-f037-bcf2-fb9dcdab92d1,Felix W Ortiz III
3503584a-62ae-fdd7-480f-320f35a063ec,Rob Patten
6ab8b939-fecd-ec8a-9d61-8e38d1070db4,David Heller
5677a985-17d8-4511-b58f-0d45975ebe7b,Unovis Asset Management
7eefe5b7-c9b2-b1be-0cc6-0a3e3c202b60,Rolando Larrainci
f8de03b7-19de-4c67-ef04-3d5866d77cb5,Bill Resnick
c92db60a-4b27-4a3f-be5b-9ecfcb109adc,Augusta Investments
63b28e26-02be-45c3-b635-4a43e50e4a66,ProFrac Services
6a232da7-bb4b-17ef-13c1-a5612a42a5fa,Hal Brierley
c2ff06a6-cbc5-46c1-a348-94f49d6d9d6f,Pulse Fund
01e4a9f6-ef4c-d4c5-9ef9-27012c15171a,Savour Ventures
f1362796-3c21-455a-abf6-88e765c1b8b2,PTV
88b9eee4-eb2a-495d-9b9f-6f8ffe13a254,WIRE Accelerator
9ca6ece0-b05a-08c4-e2b7-7c22ce7c2947,RPG Ventures
5989ee43-4874-4240-9e7c-6e3f3ad77784,Potomac Angel Capital
7824379f-0f45-4408-8a50-1fe373cd7b93,Justin Lawson
f2816020-6e01-5ef3-c46e-0ae383227e8b,Castle Digital Partners
c94444c7-3497-feaf-e964-9fad6769ab04,Ian Heidt
ee07d4ac-bd4f-0b1b-d1a2-2ce0c54865a4,Circle Ventures
b7cebc85-72f6-1813-1295-d72a8b1d779a,Dan Houser
c561d209-21a6-bc91-58cc-bc24d16c9d41,VentureFund
fee38fc5-547c-4b6b-a853-3c8e468827e7,Moontide Capital
566a9a79-aacf-caba-5850-688127fba530,The Associated Press
907deff8-4f31-4d20-a628-c7d6e9f2fb53,Pendyne Capital
6b533499-fb13-4621-8055-992381dc6755,Impact Ventures
5c5c0293-d6c2-4e81-b102-ad4b51bd08e2,Aspenwood Ventures
55034cb2-0093-d27a-998b-8892bbdc7f7f,Higher Ground Labs
33b8bce0-8768-4a9a-99d7-12ef018dc538,Andrey Doronichev
b3c8e215-3c58-c6bc-f559-cb282e6d0e98,Lindsay Ullman
28098470-eb1b-4dff-96c9-46d2f003fb8f,Sridhar Krishnamurthi
7bbd5107-3626-424c-a1a6-e90f8be93be5,Essence Development
caf3dc49-92bd-43c8-9243-a191eff8b5be,Larry Eiben
2eb935f5-79b2-dc62-e838-00bf8ab9c3b0,Allianz Life Insurance
0319c0a5-26fb-4206-96dc-7b9c0fec3643,Chuck Hammel IV
d7d43fbc-b20e-4de4-8742-0569f28b89bc,Token Metrics
8f7a66d6-c871-4856-84d8-32c3c3811b87,HG Ventures
3d3a18d9-6a71-d5ed-8126-779008cd4772,Raj Abhyanker
adb46c6e-0c8f-9353-dd16-82804d48c6ea,Bend
06e1f484-8ef9-44ce-8c3c-ef2c018be9fb,P&J Capital
c31e9614-81c4-49c9-aaa8-eab027f9af61,Proficio Capital Partners
84ab8d0b-d16e-a418-0ecf-53fb7f0d8127,Randi Zuckerberg
44844413-38e8-8ef9-e846-40556ba4cb4b,Christian Sutherland-Wong
b61fdd94-627e-6f4e-c7db-aa8c49301343,Bodley Group
2e9dc36a-c9b9-42f9-9f79-5a1a77c730aa,Bamboo Capital
47a85b56-bb08-4d63-b6b6-79aa7b7711ad,ASC VC
8e5a18ad-6a40-4237-9fb2-edb8210a70d2,Numeta Capital
c9d6a5e0-2b11-46e7-84d8-7a8c1fbbbad1,Blockcentury
0a7c2557-c159-4ae9-bdc7-9b8b813ee13b,Valerio Iannalfo
e025f58a-089d-2456-4d7c-a1f7dc749d06,Discount Tire
ec82a22b-a0cd-44ac-9217-f403a9506f8a,Evaluna Montaner
271397b8-9a16-11ad-b814-33d52ff3278a,Jason Droege
3252b99c-5039-9441-1485-305eeb22835d,Earlybird Venture Capital
9beec168-96cd-db89-92c0-de6c8088c734,Leonard Lodish
8bb3a9e6-860c-231a-fe04-2dae3b4853df,Brian Baumgart
ba07b679-0ea5-4a74-b7c7-9c2a8f1ced20,Davis Bell
13a8400b-6e0a-4e6a-92b8-442e9aff97df,Lig Assets
39b9a85d-5eea-7b57-736c-1f5744492956,Randstad Innovation Fund
f543c78c-b811-4e1e-ac79-d64276f65e5e,Mario Andrea Cozzi
7a4d1a2d-c4e9-8fd5-901f-cd6a95d43fba,Venture Catalysts
e272132c-bc71-8718-7b4d-a04a93b9cb06,Larry Berger
d32b6da2-e109-4fdb-bade-8cd7a5a48e0f,FastVentures
eae7c459-b655-41a7-86ef-2eb9823244b7,Juan Monaco
5637a373-d7c5-27a2-2ab9-99d1350d8afe,Esker
2e8250b5-88e4-575e-4523-92a41d3ed644,Ihab Hinnawi
4ebf4412-dc60-4763-94e0-151bded14586,Sarah Behr
090a149b-c3e4-0d16-8805-61ff08942341,Stage One Capital
29d9af64-a4d9-b783-546a-34a6eedf0982,Farmers Business Network
2ea666a1-bebc-41e3-a5c1-7b9295f9f691,FMS Capital
be523596-8bc7-44c3-a318-cff27c18d550,Chainview Capital
df282830-59ff-9a98-c379-169f0e5904df,Joshua Goldberg
614f7577-9e24-d520-fe49-286897875f5d,Monique Woodard
7f6361b8-5c13-4e80-97d0-9c00dc43ef51,Home-Run Accelerator
169c5963-6930-4366-9004-863afed8046b,HIPstr
fc05cae9-e37b-4caf-b405-4224a6d7c62d,patrick bailey
196da01c-fb3d-3304-c94f-1bf43376ff12,Talent Tech Labs
471b1c9d-32df-4d2c-8e6f-407518398998,Jeremey Zela
6266adae-d6d7-95ea-f9b4-899dd124c35a,Brad Fitzpatrick
c557c8be-3602-495e-89ad-c4acc03e797c,Studio Trigger
02add521-4ddb-48cc-8c56-9703b2e3b7dd,Doug Roland
e73938be-b731-4b9d-990b-fa4df9869d39,Uni.Fund
e9135f36-2c83-0d4b-293c-a65326d2455e,Jamie Quinn
5ab40292-9648-76ee-aed6-f0fd74cd1b0a,David Bell
832e0494-3a24-796a-6318-6d3b54820303,Dara Khosrowshahi
8d1ef8f8-c1c6-4981-b7cf-7f83a1731ee9,Veronica M. Beard
21f19477-26da-4984-b839-4c2b5093124c,Maruti Suzuki Accelerator
7b2b3dca-aaba-0986-804c-90f63a6f843e,Jenny Fielding
c40f6138-5c08-449d-8490-7125ad210d83,Vinod Koppurapu
bc7e9be3-572b-0d19-fa32-90307d79a98f,Ankur Incubator
fc50e4c0-9398-447a-8443-9387387cb4d2,Darren Lau
91b00475-8da8-469e-8b08-5e89c193d1a3,Investor Collaborative
303c3c2c-ea5a-1244-8e10-dfb83d20d729,David Vitek
ad3d88de-309f-9fb8-398c-cc04f25bfca0,Amélie de Spot
643dbea9-537d-a9d8-5800-9d79f004c542,Vishal Vasishth
880c6f23-3c22-432f-9e42-18b36d6046bc,KPB Family Trust
07e629e9-aa00-48e7-a8b5-73d719ee4636,EVPI Investments
dd0110c1-d03c-2437-7233-d475c0c0f396,Forbes Family Trust
73d12123-b194-4eb9-bd27-6ca2008bb1a1,monet supply
831a2853-173c-00b1-8e57-609b50611ba1,Furqan Rydhan
577f0150-3de3-4faa-b8dd-aedbaec82da3,Lovrenc Kessler
e5a44705-9687-429e-88c1-a9d2da8d4fa7,Celine Neharoy
2f141275-4820-cefc-9f00-01f6b426c502,Baskar Puvanathasan
3e779b65-7b82-4edd-8b27-d5a01bd5388d,Manhattan Street Fund
c833de09-a730-44e0-9c53-b1f85b0c1f08,Bazella Contracting
5f2acd9c-84b0-ed96-8fa5-6e25fad36b69,Peter Calderon
f3941e2a-c094-7791-dadb-8850a8eee7ef,Robert Phillpot
8573db43-a729-2861-dd39-15d373162a46,Tim Tokarsky
d4f6e5da-35d2-4dfc-b8d9-196fd6579d27,The MET Fund
5dce3214-2dcc-4ded-84b2-2a129c1b9361,Jennifer Gilbert
2ab55470-5bb4-a0bd-b65b-7453327cbd61,Paul Walton
b9bb879e-3d0d-42f0-8229-3286dd3936cd,Tune House Capital
1dd9532d-993c-4444-723c-89a1e5d85247,Scott Wharton
43c316a1-2277-44b4-b63f-1fbc859a3780,Eric Wall
101f0933-85f9-4178-8ef6-148b7cdd7d99,Nakul Aggarwal
682898e2-5799-4031-857a-a918feb16688,Burnt Island Ventures
cc5b6193-563d-b93f-98ae-176f4defdd4f,Bhaskar Ghosh
a8527cc4-7872-4e93-b747-8ef9ba1deb09,Chicago Early Growth Ventures (CEGV)
9f26eae1-0b86-4aed-9a3f-1836a4d8dbf8,Tale Venture Partners
79f9bfdc-48f6-d998-de32-862f0eee2524,TEDCO
148220c3-a667-4b5b-bf53-7f8c8a65522d,Lyle Owerko
d6dd282e-3e82-ded5-2404-05fd32c271cb,Lemhi Ventures
32a9d0b4-d8b4-4650-af69-7c154bd41b41,Howard Draft
0b8a0d6f-1eaa-1f68-11d6-54954b151c31,Gregory Raiz
5269f9a4-7f1a-3266-cde1-3a63ab3a68c7,Gary Fish
74f66cbe-2293-413f-8a98-f91a36a40f6d,Zinal Growth
ec7d7bda-2237-4f00-b9a5-ab5fc6f7a279,Domo ‏‏‎ ‎‏‏‎ ‎‏‏‎ ‎‏‏‎ ‎
90a56d37-6937-44b2-a039-5c64c9854187,Lawrence Savoy
144e2671-8f3b-b25b-24d3-9f1f5ce55164,Pearl Street Venture Funds
9a33bafa-aeb9-496d-b2c5-2c60d24f46d2,Kismet Andrews
c97ba373-6b3d-cab1-07c9-c4dd4cb8a63b,Joseph Perla
ecb92096-a9db-493d-b0a5-84c7ca3b1939,Kyane Kassiri
4b3a58d0-a0b5-574f-b9b1-bb311a7a0b84,Branden Smythe
826a923c-a90c-b01d-144d-140a976e7657,Atomico
3049ddee-4b03-c9e8-e47d-7ed58379d8e2,Jeroen Bertrams
5097ae39-ebea-439b-8bf0-0a6f96c9a26a,Oak HC/FT
322153a9-c38a-4536-a0b1-2dc471d31cdf,Garrett French
b414fe37-7c55-42af-b99a-95f35f42b39a,Yupeng Zhang
2b6e4747-e39d-cca0-2b74-7dc142be2d33,Santi Subotovsky
88c05eae-ac64-4de0-a316-46647063024b,Paul Voge
d6a5b894-f1c4-c63a-050e-698d9fde7a94,Larry Warnock
823b35b3-5e7c-0002-8aca-8a468d7d7ade,Polytech Ventures
f5026903-91cc-46d1-9931-7d7b83780aef,Prescient Capital
a024143e-96b0-fe53-7638-192dfc3d5a7d,Almaz Capital
ddd12191-e360-4f0b-8ab8-16eb2c82182d,Syed Imteaz
50ca542a-ef11-4b10-8bdf-c0c71d9e51b4,Tokio Marine Future Fund
7becf4cb-4a67-5ad8-1c67-5a2d7763f9b8,Chiron
a8169568-0fcf-421e-9e71-3d66fadc02ef,Gregory Rochlin
2eac8dca-0d79-1b68-4e85-ab58553ffdf9,Ajay Candade
b0746868-7061-4b1b-a27c-8ba7c297972a,Richelieu Dennis
ae9673eb-42dc-4c7b-a86b-9bc99e63e87b,Jack Sun
3bde0589-e0e3-6890-1eab-4278c6be4d56,Roy Raanani
45c7e6d1-b28a-4784-b4c4-0fc4945881b9,Karthik Raju
68f5a6d1-a7aa-48dc-811d-1c503cbb2cbc,TELUS Pollinator Fund for Good
aa702c83-c753-7b76-8267-5d7d78d2d359,Esteve Almirall
9ecba428-6e39-5626-0b59-578ec8022cfc,Robert Stevenson
f9023e40-bab1-49e4-b549-9fb41999bfb9,Emin Ozandac
85bb8645-ffd1-488f-bfd4-f44832e326ec,Josh Payne
f05f590f-20e9-aba6-a6fa-821628ceca7d,Ion Soltan
fdfacf46-3585-7dd3-2cde-63bd56e67e32,Vic Lee
1ef93bca-33b8-4cb2-82cf-75d6df1123fd,7 O’Clock Capital
ccb55cd5-14d2-4f6a-9f1a-939f7fd79b26,Outliers Venture Capital
97d68510-c8ad-43d8-93ff-83521865a018,Xterio
83970ae5-4ab9-a43a-0edd-2c2363c77ad2,Andrew Filev
14d2cba2-8e38-2a1a-1edb-0c9933e914f6,Jamie McCourt
0ea16a58-118a-4739-9fec-998e157caf93,Siena Holding
6f979284-5b08-4634-891c-ed6be1b38dd5,FP Solutions
21064a78-c367-402a-b3db-8d7ee37386bf,REMY Ventures
71034ed6-9f19-4f1b-a5c8-cc26878ea300,Deep in Labs
4a1cbc43-55d0-4824-a19d-c606e1ebe1f1,Big Rock Partners
7afae2c8-ebed-477a-a41d-b979d0521aa9,Evan Gibson
c19d5ae6-084f-bfdb-e57f-816a916d59bf,Ramtin Naimi
7698e7df-02ee-43cb-414a-a97d0e61e27a,Martin Anazco
1bfe5c6b-3f3d-4ce6-a080-6256cf7acda2,Endo Investors
1fad8341-ca01-8cdd-0309-78d3d6b48091,Doug Carlisle
3b80a813-04c5-4dfe-b511-e6b430c5aa21,Sterling Select Group
45e8c0fa-2f2c-efd6-1183-062530898d95,Patrick Dietzen
3eea8d3c-675c-4d04-81d8-bb928bcf540c,Siddharth Shah
a243c4ed-b8c9-4421-a598-26af8278934b,Darco Capital
45c0844a-9a58-43e7-8c2e-e10ebbc92665,HH Family
d4b09e5c-da35-4138-8ba6-c708c630c65d,Steve Malouf
8405f288-da55-882e-6705-d6b892d43e13,Emily Leproust
d39d4e96-4874-4450-84b9-f1d67d443325,Redseed
0579dd7f-e405-4a0b-b5c0-062debecb960,TRE Ventures
17d0fd03-ea64-1018-97ba-2dbcd1f64d73,Basis Set Ventures
442b2b47-c6a3-ebac-865c-9a4aa9dd572c,RTA.vc
ff02c60a-bb73-4a89-99f7-d3c55b6a1f5d,HRH-HKAS Privacy Focused Investor
a174e318-2745-bb63-9f72-f3aa1876b462,GVA Capital
5b9347e5-4174-4386-2134-92cfd3231150,Stefano Bernardi
ec1425ce-70fd-ca3f-370f-71e682753cf4,Robert Millman
4e770173-a140-e3ca-e9c5-6cc5cddce4e6,Greg Essig
ceb84f7c-86fa-4eda-8566-2c50107368af,David Hodgson
a04473bd-a15b-40f1-8e1c-6f5bc5518c90,noa
b4eedc2b-d494-4b0c-8c83-e61794a09462,Anand Vora
c8f5bd9b-3537-4b26-97fc-189c06f3dd31,Recode Health Ventures
f87972af-abd8-4054-9ce2-e6c1412f8090,Janna Levin
414bd55b-4c57-9e0d-d137-c7d58027a0fa,Suja Chandrasekaran
2d7c9aae-5edb-4fdf-bdb7-44ed32c67fbc,Jack Greco
08e5dc64-80a9-0edd-f40e-299d070e1013,AngelVest
32935219-81a7-6a69-532d-f0206f0b6d7c,Larry Orogun
266fd09a-66c7-f056-61c6-394725b578dd,Michael Blend
83888c21-6626-6e87-6892-5864b6525554,R. Michael Crill
e4ecfff8-2d14-4254-3318-e8355c8f75f9,Southwire Company
e9a5a824-fa19-414f-9cd0-088375009262,Iced coffee
06e3f59e-279b-4ff7-9ebd-1eed23afaff1,Symbol
f18b2f82-9350-43b1-b78c-e15a3435c220,Fireroad Ventures
58e16084-9c18-5938-c906-e3e610bf5a5b,Lisa Stone
21e60736-2ca2-eb37-e226-d308448ac6c3,Patrick Lee
ae3d7c7a-8551-4813-a656-6890f1e9a897,Bondly
c1429b0a-48d2-a993-fe71-aabda27128d3,Cameron Colby Thomson
bc12f99e-34f9-3b4a-c402-6aa613aabfce,Jeff Hammerbacher
cade97c7-fc40-40ce-b2b1-a69ab114d770,Impellent Ventures
3d378b4c-e688-4f16-a862-3a4aadac6aaa,Anthony Beaumont
3467b6b6-bfd4-4500-ba8b-12dec2104099,ESTINVEST VENTURES
2f5cb640-5807-47ff-93dd-f701834e5ec6,Cong Yu
f40ea595-b4bf-95da-a2ce-622bc9b6c642,Kinjil Mathur
716e104e-9ccd-05bc-3e05-7734cc9131cf,Katherine Maher
65f0ee70-860d-7610-33e6-a06bc059c2ab,Dennis Crowley
5df5c6ff-2d9d-9619-0b6f-a0b3f6479646,Rich Antoniello
1a3f81de-d5b2-0745-0c62-efaae40629d6,A.Capital Ventures
360a00fc-5ad3-a94d-5bb7-df30fb060f5d,Visible Ventures
50eeed45-d49f-adb8-66be-e4c7ce6ff39b,Steve Hassell
86d2a05f-dff0-4a4c-bccb-9f467e5ecc6e,Volvo Cars Tech Fund
73956a04-44a3-40f6-802a-08f5c2955780,888
5a790c8e-bfa9-48ef-9004-98040f01ed18,Triblock
68b81b5e-074c-d8da-1e6a-ab6835701866,Karan Girotra
2ee5a8e8-1f06-43a5-aca8-a8e1dfe616ef,Matt Cuts
ec9732e7-9f15-4afd-b85c-b82252487794,Outcomes Fund
70dcc58c-02c5-4be9-bdd0-caa28e5a5dd5,Ryan McMahon
bcf7805f-5267-b4a0-37c6-407cd0a64b34,RJ Jones
d1fc98c9-0d8c-5eb6-7d4c-211dfb25fe5e,Brian Kelly
b189bd9d-423c-e504-d9fb-9801b5f8a15e,Seaport Capital
91eb4d07-9469-47c9-9cc1-ad778c16b32a,Somersault Ventures
172cb6c8-683c-499e-afc6-021aa48dc706,Jundu Investment
c3b3ff89-430b-4797-9b49-3c72ad095f08,Neo Capital
d8e595f2-01f1-4ccb-a9ba-de502fb39a6a,Aaron Cornell
adc37f5c-aeae-4fae-aaa8-35255f47a081,Uncle B‏‏‎ ‎‏‏‎ ‎
8a50e729-08e1-570a-4f5e-6c278a04a868,Jake Lodwick
decf54ff-4e12-458a-bea3-7ff8ec5e3125,Fulfillment IQ
6501be02-3a04-a462-578c-dbfd32712155,Nathaniel Harley
efab3495-78ba-4f09-af84-eb0377bda20c,William Kappaz
43e53ef1-7c4c-4bbf-9252-95d9a85ac770,Bruno Caron
88156161-8a64-431e-7a58-f880f5f18f67,Chartline
fedf1df2-6b64-2e04-63c5-337f8d88bfeb,Oxford Science Enterprises
08d02240-d738-8cee-3ef4-c0e22475d86b,Ravi Gururaj
4ff94ed2-da3c-4ec1-9d79-739c16c0b88f,Gradient Capital Advisors
6cc7f1df-f063-4c15-b9d6-9ad00cf965cf,Eden Network
cf9bdc5c-fa85-68c5-8f41-83a9c59e865b,Karthik Ramamoorthy
caeff9a9-ae2e-c9f9-cc8c-13683109bb73,Conconi Growth Partners
61796a7f-3962-f8d4-0d05-1d6f44f5d7cb,Grant Hillman
cc462f30-6dfb-fb19-09f1-c08d8835bfb9,VentureVilla Accelerator
3654e93e-8671-f1f3-d2e2-437d499df130,BluePointe Ventures
83408029-c562-654b-f274-9ee1eeb5c3cc,Andy Smith
9a166243-c393-402f-bf76-a9bfab3f83e5,Iron Key Capital
4e93420a-7238-445e-8006-709e1214890d,All In Capital
3de513ce-f7b8-f3b5-f138-b7eb0098231b,Gyula Feher
2cb18f22-d293-4a21-0af2-8bdc070af906,Thomas Ermacora
9a1b182c-e074-237b-af32-0c2637ba4755,Chad Hurley
2ab55bb4-e2e1-8d0f-7ef0-f23cce98d828,Homebrew
edb9e66b-26b2-d71f-d82b-9effa3c19af6,Parallel18
acc267bc-355e-2692-8429-42bb3d8da5c2,CBRE Group
a087f6d8-f7b9-b74a-5f20-ee6233bea947,Chris Kitze
d0f8243c-2618-40f1-8436-c372c8039080,Paul McCormack
5ea27e1b-2773-4061-bbe4-3f65cf6b01b6,Tufan Lokmanoglu
9672d127-7169-4ae8-8e01-aaa9fd63ce45,Advanced Manufacturing Fund
81bcac93-aa56-4ff4-b495-d570c8057051,stan sinitias
708d0eda-ca85-4b3d-a360-a08b45707367,Rob Sweeney
f0da79c3-607b-1436-c9e4-b40ce7e082d0,Forefront Venture Partners
d0b20420-738a-76cb-9ce2-c7b640f8397f,Oren Abeksis
282eec8c-e3cc-a4f8-d74c-9010abeea6dd,Minoo Gupta
cc45aa29-10a9-4e04-93ad-9bd70b6ea089,Alexandru Diaconu
67291481-c2d2-459f-ac2e-c45200ea5e20,Theory Ventures
38e47312-e988-a5e7-1fa1-ef1944f6d32d,Thomas Goetz
c311ee98-7f92-4981-8545-eaface2f81a2,Diego Fuentes
4702a675-d6b9-40af-9827-929c9b3b66f0,SpaceFund
86348614-4c90-40f2-bcc0-b5761f98766e,Business Opportunities for L'Oréal Development
60fc501f-5761-c4aa-1d65-e76aa130512f,Charles N. Martin
e409df84-4f9c-1af2-d451-59a6e27f8733,Eileen Burbidge
7282c611-593a-d5b6-de45-c42304d332ec,Apoorv Saxena
b343411f-5e53-401d-baf8-df7479937a60,One East Partners
f82770d0-e7da-4afc-be26-7476402eb6e6,GDI Capital
4baab3aa-a847-072c-8790-b238e447fb17,DSM Venturing
087db94f-4850-41cc-86ae-a46acbe78d2b,P1 Ventures
c70a49c7-b768-dbb4-0f57-e8380ca58716,Jim Collis
1dac95cb-4923-48ca-8a75-000ea78eecdd,Wheelhouse Investment Partners
c70b0a59-f156-6cde-5b9d-c3e03272bd0c,Michael Ugwu
ce2778f6-c3ad-454d-bfca-93ef74fe3340,Victor Krahn
2e61093e-6a4b-525c-4416-2d4ae607618d,Umesh Padval
bc0ba757-c79a-849f-ec20-bf17a0566d3b,Michael Rapino
fa81857d-5bbf-46be-914c-b7836a2c8857,Cuonzo Martin
d58d347c-3cdd-3c61-ad7b-990085f0fd43,Lawrence Levitsky
2b341865-0695-42b4-b094-a1576bbaf4d4,Ken Lefever
f8433650-ee6a-41de-bdb3-d23726a75462,Anil Goyal
2d8adb40-1ee6-a58e-fb44-e000be64f94f,Peter Diamandis
350dfba3-647a-5776-c547-75ec6aa4ec30,Deeb Salem
53272d6a-7498-42cd-98a8-83785bad2a22,SiteBridge Research
d4d38bae-e333-a457-ffd1-efea84a502e0,ilyas teker
b95004fd-de6c-819d-3c69-10fc03ea2f49,Adam Najberg
ffdde328-f91c-4f9b-8f50-7fb5a97b4583,Teleios Investment Group
31e0c0d5-4ef2-e42b-b0ab-de4511f22877,inQbation Labs
